TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
106.184852608,-152.537,16.0857,-3.63922,7.26283,-7.96969,10.048,-8.06506,9.95711,-4.19373,8.16241,-8.6029,4.21729,-5.04119,0.613975,-5.30098,6.33221,-2.0179,6.80002,-3.78869,2.77959,-1.38935
106.208072562,-149.54,13.4261,-2.39407,7.3663,-3.23242,5.00883,-4.01527,8.37412,-2.53436,5.96894,-4.34526,0.794365,-3.36067,-1.39629,-0.632043,4.77963,-1.95735,2.61028,1.35007,0.460751,2.25413
106.231292517,-157.578,16.0749,-3.61802,7.93828,-2.17282,6.88482,-3.33466,10.9967,-5.36045,5.02135,-2.50679,0.486029,-5.56456,1.65428,-4.75733,5.44102,-4.07439,1.4274,-2.20665,1.90381,0.467078
106.254512472,-153.239,17.0597,-4.29456,6.90464,-4.05711,11.5174,-6.20865,11.4621,-4.38517,7.13891,-3.23353,1.69662,-7.10572,1.61168,-5.23806,5.99886,-4.10225,5.28658,-2.17271,1.52109,-0.920738
106.277732426,-154.495,16.0629,-0.981258,8.07252,-4.64304,6.06603,-4.02793,7.67296,-2.28308,4.04309,-3.3549,1.52198,-5.69335,-2.03696,-3.41575,3.62349,0.314299,0.938085,-2.74953,0.528861,2.22009
106.300952381,-154.543,17.8908,-3.24635,8.2802,-4.37022,6.29618,-2.91348,10.5312,-1.97892,6.14246,-0.85375,3.76444,-5.84604,-2.84158,-3.93299,2.44727,-1.35687,2.74661,-2.24824,-0.10175,-0.00913899
106.324172336,-150.912,7.63021,0.963154,3.94907,-0.636559,6.83022,-0.789198,4.32799,-1.30609,2.68764,-2.10521,-0.467045,-5.20371,-0.144282,-4.06674,2.34669,0.425106,7.08041,1.5834,4.63376,0.710219
106.347392290,-147.848,8.14718,1.86444,5.76772,1.14879,7.00266,-0.725489,3.45625,-4.64937,3.08677,-0.890294,2.28749,-5.51414,-0.724066,-1.75853,3.60942,0.405155,4.0691,-0.757971,-1.77414,-2.18868
106.370612245,-148.825,12.9802,3.52134,10.1772,-0.989344,5.50465,-4.83434,2.67659,-0.141963,3.05745,-5.82324,2.76843,-1.74449,3.95991,0.38471,2.36357,-2.64518,1.57728,-2.01987,1.62502,-2.78252
106.393832200,-159.581,18.2683,-2.38638,12.2641,-7.99087,8.39887,-4.73853,7.87779,-4.03094,5.23589,-9.57298,3.19711,-5.6003,5.41548,-2.47372,7.26716,-4.07371,3.14306,-4.30746,0.56474,-3.97797
