TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
63.320816327,-245.538,46.176,17.9013,-0.419665,-7.65609,3.54421,-4.71195,2.89927,0.86923,-1.00513,-5.94681,9.08229,-7.33041,5.65222,-5.10991,0.826164,3.15161,2.30617,1.01742,2.17029,0.386175
63.344036281,-250.522,49.1085,16.7551,1.61496,-9.43972,5.39263,-6.48557,5.03732,-2.5309,3.56244,-6.30126,6.97974,-6.68509,2.17134,-4.55684,0.853702,4.84951,0.649099,0.883807,-1.22188,3.30317
63.367256236,-256.069,49.9456,16.195,1.51682,-5.86701,4.3679,-4.8166,4.87491,-3.07065,1.68965,-6.17967,6.53958,-8.25672,2.6337,-5.30886,2.82804,3.66703,1.66435,0.87907,0.200525,1.07348
63.390476190,-255.666,43.822,16.2082,2.73737,-2.51277,-1.53051,-2.35266,5.3238,-0.822543,4.38031,-6.42388,2.30248,-12.2646,1.00227,-6.63203,3.67579,6.16536,3.2612,0.423092,0.389046,1.30971
63.413696145,-253.314,46.3397,17.3656,0.26709,-5.20904,-0.917447,-1.82468,4.45405,-0.9709,0.537097,-6.78131,6.57332,-12.6577,2.74728,-6.48517,3.18628,3.50407,1.95054,1.38359,-0.952842,0.515245
63.436916100,-252.026,46.125,15.623,-0.134122,-7.62503,0.00540773,-5.91515,5.61499,-1.94271,0.814332,-5.66451,4.20917,-9.94755,1.99593,-4.66632,2.27611,4.8823,3.62925,-0.0718824,-1.08856,0.0947368
63.460136054,-249.731,44.2211,14.8431,-1.71182,-9.56616,1.53049,-4.5261,5.99358,-2.62899,1.09629,-8.06733,2.06891,-11.1128,2.81973,-6.61558,2.32183,4.63021,0.735666,3.83955,0.222315,-0.660942
63.483356009,-248.675,39.82,17.0257,-0.552561,-6.82829,1.604,-2.13657,2.09712,-3.24697,3.9735,-9.86439,5.73789,-13.4827,0.819542,-4.71731,-2.21358,6.68322,3.44653,1.12228,3.73698,-0.324725
63.506575964,-243.563,40.4376,15.5142,1.95781,-9.35912,2.41436,1.70713,2.8591,-5.10717,2.61775,-10.3042,9.39182,-9.79497,4.03035,-5.54944,-2.39147,4.81708,1.96752,1.65242,2.73259,1.07191
63.529795918,-222.255,35.2178,9.17019,6.38329,-12.5697,8.27283,-6.29134,4.59509,-5.58403,4.54603,-5.32212,5.16624,-5.63935,5.02123,-4.50792,0.26778,-1.07767,1.93697,2.38829,1.86033,0.382982
63.553015873,-210.302,35.9422,6.91167,9.04443,-9.01053,8.29345,-6.05313,7.74738,-5.53124,6.15253,-7.24365,6.05761,-6.03254,5.88826,-4.20578,2.09782,3.68119,-3.47987,1.28813,-1.99834,-0.928887
63.576235828,-215.28,38.1082,8.9753,6.34807,-10.6152,7.65426,-9.94897,9.48634,-5.11184,5.91602,-10.2139,10.7382,-3.89359,2.66141,-6.4441,1.99008,7.02245,-0.548424,0.758936,-3.07352,-1.99794
63.599455782,-212.519,37.2059,6.08745,5.80152,-13.7319,9.25096,-9.20314,6.87156,-4.39624,2.87073,-11.0003,11.1869,-5.52957,1.68188,-4.41126,2.91649,4.68519,3.02933,-1.13742,0.262795,-0.401806
63.622675737,-212.088,35.9745,8.46032,6.22015,-14.6721,8.98657,-9.97898,8.16945,-4.786,3.00166,-11.5044,11.2211,-6.22492,4.05216,-4.31909,2.03159,4.6996,0.979046,-0.359712,-0.608032,-0.872492
63.645895692,-218.549,33.9972,10.1402,12.7964,-17.5109,9.50561,-10.5624,5.17141,-3.89423,2.55134,-9.15273,9.24625,-3.61735,2.26731,-4.65051,1.607,4.41283,4.23936,-1.32606,-2.00144,0.267983
63.669115646,-219.111,31.1929,8.31987,9.40115,-16.763,10.3469,-12.1864,6.75587,-6.969,3.80731,-9.62226,11.1915,-2.89639,0.598151,-4.19744,2.53609,6.05285,3.76264,-1.31534,-1.14538,2.18023
63.692335601,-218.89,33.8239,6.80384,13.6911,-13.2423,12.0991,-12.5533,2.99222,-7.27852,5.29372,-7.83884,5.49824,-5.26466,-0.474757,-2.14889,1.70245,6.45547,-2.16946,0.205634,0.632425,2.7072
63.715555556,-211.618,28.5749,7.93984,14.6739,-10.5361,7.76911,-11.655,4.85951,-7.42321,7.00436,-12.0697,5.91895,-8.53249,4.36329,-1.33445,1.17344,5.08205,1.93751,1.01094,-0.0395715,5.55436
63.738775510,-216.298,27.6839,7.82317,13.6048,-9.56819,8.22686,-11.2213,5.46991,-7.34275,8.20725,-12.9344,3.48058,-8.68543,0.881639,-3.69278,1.53295,6.81681,4.06578,-2.06722,-2.0455,4.69579
63.761995465,-221.573,30.9783,8.06688,10.9383,-10.6005,7.19565,-10.024,4.43404,-9.71393,8.39854,-10.8006,0.498849,-8.16857,1.36965,-2.758,2.754,3.80379,3.76254,-1.18224,0.056734,2.41315
63.785215420,-219.359,29.3831,9.03647,10.6216,-10.8426,6.50372,-11.9064,1.61548,-7.00834,6.45124,-9.35039,2.16903,-7.92985,2.26758,-3.49723,5.11632,4.09405,2.82361,-1.61419,1.47899,1.22141
63.808435374,-224.001,30.9943,9.4498,8.62894,-9.93972,8.30095,-8.71824,1.98247,-7.12223,3.84752,-8.15282,2.81367,-8.63269,-1.09842,-5.09823,2.63387,4.96602,2.31094,-4.19935,0.70505,2.32641
63.831655329,-233.18,32.3767,12.3946,4.65418,-10.5968,4.94691,-6.76005,2.93477,-7.6553,0.26772,-5.80452,3.99771,-4.74271,-1.37549,-4.10187,2.39623,6.44563,3.93829,0.623722,0.678522,0.595413
63.854875283,-243.26,39.3785,17.3449,-0.391492,-6.84317,4.96676,-5.26413,4.71197,-2.43576,-0.224745,-6.89701,2.42467,-3.28034,1.5442,-3.59501,1.36045,1.86491,2.82483,-2.04661,0.00777219,-1.47831
63.878095238,-260.753,38.9506,13.1308,0.394291,-5.68348,0.0623573,-4.64206,7.76188,-0.576792,5.5965,-3.89826,2.83228,-1.18978,2.35298,-0.856454,2.50836,1.42047,2.73654,0.00830651,-1.92219,-2.32133
63.901315193,-282.315,51.992,4.31613,4.45795,-7.03995,5.73548,-3.31241,7.00754,0.834823,5.61654,-4.42997,-1.51676,0.127064,-0.728064,2.81969,2.70174,4.56941,2.59909,2.08574,-3.41528,0.271448
63.924535147,-285.92,52.3975,4.56184,2.50211,-6.31677,3.82598,-3.11985,10.9338,2.54984,5.24127,-2.36732,-0.157696,-1.30902,-1.47626,2.59334,2.79054,4.8119,0.585892,0.239052,-1.99321,-0.483416
63.947755102,-253.496,35.9574,-1.41027,9.14925,-7.89775,7.57735,-4.96821,8.13145,1.0926,8.96035,-2.90837,-2.03022,-5.21953,1.90043,0.818601,4.80008,1.7357,2.7157,0.843029,0.21769,-0.875038
63.970975057,-240.453,45.0135,-5.98928,14.2833,-5.23937,4.00795,-6.50134,5.6237,-3.34496,7.01866,-1.18344,-0.195504,2.44495,0.478484,2.08921,4.4002,2.81765,-2.0844,-1.18399,-5.03962,-0.337065
63.994195011,-251.578,51.6068,-5.68476,14.9373,-5.33508,6.17391,-7.98633,3.0062,1.35748,3.76338,-1.49409,-1.06106,2.86944,-3.15432,-0.312903,1.92505,7.11037,-2.32471,-2.37803,-5.42043,-2.29089
64.017414966,-258.313,57.358,-5.71618,10.0421,-3.63536,2.83234,-6.93543,3.60494,2.23864,2.84435,-5.53276,-1.92116,1.88099,-0.253317,2.7023,3.29405,5.04614,-2.1849,-3.93974,-4.52831,0.704094
64.040634921,-262.733,57.8723,-2.76447,7.97963,-1.44263,1.79877,-4.86469,3.72831,-0.969435,3.64664,-6.09357,-0.418813,-0.443569,-3.23622,3.69966,1.64476,6.81709,-1.48791,-3.41447,-2.48068,-0.486386
64.063854875,-265.916,57.8348,-5.41071,5.28608,-2.18563,1.85721,-8.25321,4.3898,0.370531,2.70076,-7.09451,-2.28024,0.665021,-2.34544,2.21702,1.74786,6.1278,-0.0826014,-1.82234,-1.71891,-1.22611
64.087074830,-265.261,57.2083,-4.74942,3.80266,-3.13804,3.31839,-8.7234,4.26202,0.942036,1.7409,-7.78104,-2.55243,-1.63653,-2.34939,1.28636,0.661281,3.97963,-0.99661,-1.16873,-3.97504,-2.65235
64.110294785,-203.486,11.8699,12.118,0.0415045,-4.99856,4.01071,-6.98717,4.34609,-3.04647,3.21656,-3.19678,0.555794,-1.35716,0.494028,-2.86993,5.2038,-0.0685334,2.24369,-3.24326,-0.835298,-2.91818
64.133514739,-237.863,28.6751,12.6204,2.24211,-1.75957,4.7105,-12.4667,8.57504,-2.26347,7.83885,-4.92262,0.829057,-6.22651,3.21148,-3.22177,6.2912,-2.03345,1.04478,-5.24384,0.0249527,-4.97103
64.156734694,-231.102,35.9689,17.5043,-1.62693,-10.2858,5.74049,-11.151,2.74386,-2.15935,-0.397982,-4.07554,1.26246,-5.94385,7.55792,-0.785655,6.14396,-0.978813,8.65958,-1.81416,4.93126,-0.760218
64.179954649,-224.437,33.7255,16.9422,-3.41319,-12.6683,11.2984,-10.6728,-0.0392346,-0.582222,-1.87077,-2.28599,4.02432,-5.28075,4.60453,-5.2178,6.37964,-4.60447,11.6975,-0.608164,4.26237,-3.69087
64.203174603,-224.64,30.7746,12.3938,-4.15623,-13.6523,10.0696,-12.5891,-1.14347,-1.17777,-3.5329,0.407551,2.54125,-6.23217,4.85422,-5.39332,4.14561,-3.46686,11.6255,-0.138706,2.80367,-3.67415
64.226394558,-225.222,31.848,10.5466,-3.44044,-6.87848,5.7305,-11.9635,-0.250969,-2.85182,-0.610798,0.438613,-0.0906446,-7.28702,4.62706,-11.644,5.85108,-0.943847,6.93848,2.27999,2.82135,-7.58662
64.249614512,-222.136,30.8719,7.85835,-3.22676,-10.3401,3.22192,-10.4787,-1.29547,-1.49829,-0.225406,0.736264,2.33964,-7.27454,5.73045,-9.1204,11.0932,-3.03377,10.1225,-0.922468,4.69594,-5.77194
64.272834467,-223.734,31.4422,10.3171,1.7557,-10.491,5.73837,-13.4167,-0.786478,-0.953215,2.35358,1.28503,3.73107,-6.14492,1.01382,-9.86968,8.76167,-1.32138,7.78758,-1.67151,1.03034,-4.38566
64.296054422,-223.434,28.636,3.70789,0.498541,-11.3111,4.30483,-14.8284,-2.81605,-1.90764,1.98294,-0.310731,4.42553,-6.43104,0.224664,-9.14195,9.07015,-0.494859,9.05094,-0.198647,3.39697,-2.00446
64.319274376,-220.621,29.4535,5.20385,3.13121,-15.3096,5.0387,-10.1364,-2.01427,-1.85158,2.40827,-1.75786,1.3592,-7.90677,1.24322,-9.01134,5.59142,-1.77647,7.36249,-2.02706,2.34252,-0.0494552
64.342494331,-212.434,34.3367,14.452,9.00982,-5.80841,7.94111,-5.32327,3.87307,-0.0158105,4.37667,0.159355,4.25754,-7.23487,-0.0622606,-8.85262,5.22738,-1.9498,7.64018,-1.13554,2.25467,-1.59033
64.365714286,-206.282,36.1444,14.978,11.2231,-7.73152,8.20396,-7.8921,2.36408,-0.349356,4.90818,-1.22551,4.63707,-4.03583,2.85235,-7.10043,5.28687,-1.48,4.69865,-1.86515,3.05146,-0.864385
64.388934240,-212.7,32.3954,14.0912,13.6956,-8.02805,7.63769,-10.3935,4.22326,-1.70877,5.2114,-2.84357,3.1106,-6.0194,2.14007,-7.64492,2.03332,-1.29113,4.48446,2.19778,2.06937,1.22697
64.412154195,-212.048,37.0126,11.8632,13.1683,-8.5346,7.40958,-8.17981,4.25099,-2.53137,6.07259,-2.77811,3.61512,-4.95235,2.50694,-7.78906,1.65504,0.290429,4.58796,1.27454,0.0159344,-0.171233
64.435374150,-215.548,37.621,15.3469,11.1681,-10.2516,8.40028,-10.1881,3.31979,-2.31412,7.18315,-3.0034,3.42747,-5.17408,2.94514,-6.81449,3.33132,-0.313512,0.680498,1.05204,1.16864,0.0941137
64.458594104,-223.648,35.5961,15.4114,12.6377,-11.4024,7.38002,-11.6892,1.64533,-0.847809,6.86813,-2.97493,6.38723,-3.94216,2.54638,-5.33229,3.67219,2.65289,3.61193,2.68054,2.15627,1.63002
64.481814059,-218.909,37.1283,15.0198,11.965,-10.3371,7.94411,-10.6917,1.84551,-1.80294,5.71202,-2.97035,2.96856,-5.8442,3.83678,-5.00818,2.92677,0.871044,2.46247,0.14667,0.661042,1.96234
64.505034014,-223.523,37.3629,14.571,11.9701,-12.0817,7.85288,-10.6066,3.34326,-1.62946,3.54897,-4.46223,3.03353,-4.87842,1.94282,-5.95172,1.38769,1.38543,0.668726,2.29245,1.76444,-0.16859
64.528253968,-226.191,36.3589,13.6577,10.1694,-9.06872,3.64234,-11.1105,3.99686,-1.7724,3.04317,-3.57055,4.31318,-7.86176,3.8717,-5.74102,2.94107,0.286317,0.11707,2.26535,3.47964,-0.461616
64.551473923,-229.783,34.2116,12.9467,9.54701,-12.084,2.83891,-9.84746,0.281927,-2.25875,2.41341,-4.55333,4.87523,-6.73802,3.64298,-4.18265,4.00462,2.15287,3.20573,1.23862,5.02242,-0.404646
64.574693878,-223.119,32.6167,14.222,10.3351,-10.1448,5.31884,-8.45527,0.765466,0.089017,2.25343,-3.4175,5.37365,-6.86593,3.06648,-6.6353,4.77577,1.45411,4.25594,-2.17204,3.75053,-0.750274
64.597913832,-227.218,34.9916,17.2253,11.8985,-7.48388,6.74573,-11.7972,2.54503,-0.515657,4.21062,-3.10281,3.16259,-5.8282,4.90364,-4.79361,3.12483,3.60895,0.483602,-1.88169,2.94935,0.460597
64.621133787,-224.078,28.5214,19.6273,8.65699,-5.21289,3.91044,-7.75357,1.8818,1.82586,2.2919,0.33024,2.77025,-3.27061,5.80858,-3.23226,2.67373,2.26838,0.295833,-0.437444,3.34287,0.163133
64.644353741,-226.328,28.6012,16.7868,13.4414,-5.17238,5.80575,-8.86484,1.84461,-1.11946,3.11393,0.624883,-1.47514,-0.467605,4.64302,2.76174,2.94547,3.15676,1.51089,-1.95582,0.717015,-3.46442
64.667573696,-229.58,30.7261,19.5136,14.1341,-5.64717,3.93382,-8.64687,1.17113,-0.509947,4.7356,-0.301343,-3.20958,-2.43291,2.08469,0.532094,3.25072,1.64508,4.53281,-1.95499,3.24374,-2.11637
64.690793651,-237.151,30.9366,17.054,13.5962,-8.49551,7.3419,-8.42307,4.78453,-2.86139,5.40633,-2.82005,-0.808471,-3.21419,3.89808,0.769483,3.94707,0.488112,3.5631,-2.60383,0.638756,-1.92287
64.714013605,-242.695,30.6546,10.0643,16.006,-9.74323,5.03246,-11.2063,5.06766,-1.9513,8.46894,-4.81903,1.82471,-4.32395,5.30782,2.13097,2.28247,3.7249,1.29438,0.213705,-0.63003,-0.283081
64.737233560,-236.032,30.7328,8.83292,10.6966,-7.9504,8.82197,-8.15677,3.78648,-6.88318,5.96597,-3.70236,4.22884,-4.11954,2.73411,-1.4408,4.85824,5.49665,4.21465,-0.787842,1.70946,0.0294191
64.760453515,-227.905,33.3827,10.6112,13.5733,-7.45101,5.06153,-10.4344,2.4357,-3.22018,7.10435,-4.07954,2.59057,-4.10373,3.82728,-1.42371,1.70009,-0.108829,1.08563,-1.5473,0.509027,0.486812
64.783673469,-224.425,36.9006,8.8449,10.7457,-7.16694,5.60918,-4.46457,6.60615,-1.62844,5.61943,-2.46516,2.38601,-4.76128,2.05458,-1.08066,5.52605,-2.22956,-0.803931,-4.06418,-1.28117,-0.880945
64.806893424,-228.663,43.327,8.80448,11.0136,-6.77979,4.97233,-5.59166,5.74034,-1.63302,3.57989,-3.42054,1.19559,-2.57214,3.35018,-0.457907,3.13013,0.5381,-2.59968,-4.08288,-3.42971,-0.974555
64.830113379,-235.395,44.3414,6.60846,11.4536,-8.95279,6.94378,-7.90214,5.99149,-1.05283,6.34217,-2.72195,0.65318,0.283147,4.16506,3.03715,1.39243,-1.6806,-1.70847,-4.90588,-2.14476,-2.41699
64.853333333,-240.697,41.5934,5.89404,11.9498,-7.9192,7.37771,-7.51974,10.0925,-1.52442,3.41178,-3.41052,0.789211,-0.917508,2.76041,2.09237,-0.665571,-0.292352,-5.9143,-3.72654,-1.82836,-0.718002
64.876553288,-244.09,46.6902,3.16702,12.1023,-12.0405,9.45007,-10.8236,7.85323,-1.13176,4.07447,-3.39323,-6.31257,1.65842,0.531974,5.29294,-2.13909,1.41895,-9.15057,-0.751391,-4.79281,-0.250412
64.899773243,-241.298,48.2862,0.392816,12.5175,-11.7346,9.10446,-10.6147,9.64827,-2.31597,1.36963,-3.59022,-6.14772,0.338719,3.37088,5.04924,-1.92403,1.50896,-4.50881,-1.57944,-4.18678,0.594605
64.922993197,-236.375,42.9945,3.2068,13.28,-8.55063,6.89066,-10.6083,8.89289,-3.64554,4.84772,-3.45923,-2.85777,-1.50923,2.63847,5.8251,1.21957,-0.677578,-4.9355,-2.35578,-2.12116,2.73706
64.946213152,-208.378,21.2405,9.41804,8.28613,-1.19625,5.05837,-5.6085,6.59791,-4.82681,7.9037,-1.56566,-3.52735,-4.3689,6.02871,4.47238,4.18076,-0.994493,-1.07982,-5.45575,-1.50451,-2.48412
64.969433107,-195.123,14.1121,11.7933,7.60014,-6.67631,4.85564,-4.84817,7.78431,-5.45122,8.67227,-1.73096,1.90087,-3.02122,6.31802,1.33138,5.87546,-1.17226,-1.80532,-5.16083,-0.735797,-2.58358
64.992653061,-192.757,14.1721,20.1668,2.61161,-8.18232,4.03735,-8.82065,6.47303,-7.07881,11.1541,-2.34508,0.633696,-5.88376,6.29184,-3.42457,7.93299,-1.15579,0.491853,-2.89356,5.98438,-1.76822
65.015873016,-195.605,11.8338,21.198,6.59458,-9.78343,5.95547,-8.73863,9.21146,-12.5544,9.03357,-4.06249,-0.474977,-7.57747,5.63512,-4.99478,8.85773,-2.07159,3.36281,-2.12601,2.80116,-1.27103
65.039092971,-194.183,11.3647,20.6502,3.37979,-7.77619,5.2261,-6.65446,1.70137,-7.11199,2.99944,-5.03767,-1.56768,-2.38047,-1.69752,-2.40501,6.39682,-0.251943,-0.424448,0.987462,0.801088,-1.5954
65.062312925,-208.035,21.1897,7.95805,0.635652,-8.44454,5.61824,-4.45081,5.85663,-9.59894,2.47129,-5.68962,1.28911,-3.2672,1.85609,-2.39759,5.4241,1.02182,5.75821,-0.286748,1.98176,-1.61804
65.085532880,-218.747,28.906,9.98491,5.18734,-7.92762,4.88527,-6.27569,5.39496,-3.09585,3.38935,-5.81227,1.01612,-1.7049,1.98129,-2.32868,2.47184,0.268032,5.09221,-1.15691,-0.29412,-1.52592
65.108752834,-225.831,29.3954,13.3809,5.2841,-8.98519,5.13601,-7.5981,7.1511,-1.02509,5.30951,-5.1986,3.2783,-5.59842,4.46741,-1.21541,4.30004,-2.95422,4.75875,-2.20058,1.13111,-2.3693
65.131972789,-226.163,29.3482,12.175,5.73606,-9.67676,7.42693,-7.09434,6.70869,-0.652373,5.41394,-6.92555,2.95027,-5.17269,3.69979,2.09824,5.43117,-1.73453,4.49221,0.0734899,1.74319,-0.120591
65.155192744,-222.201,32.9577,6.04273,5.29191,-11.1129,5.16227,-6.48545,7.53023,-3.41695,4.5726,-5.55673,4.27636,-3.69672,5.22816,-1.36695,2.35916,1.92422,2.69552,-2.65596,-0.29523,-0.436545
65.178412698,-216.65,32.1011,9.6323,5.02753,-9.87169,3.11367,-9.769,5.11002,-8.24885,3.74923,-7.32465,1.41181,-5.12289,1.24388,-1.20115,-0.24132,-3.32772,2.4511,-2.63928,1.94569,-0.224971
65.201632653,-215.178,32.4384,11.1885,7.92432,-7.5255,5.10048,-11.0404,6.84308,-8.40521,3.58699,-5.7695,1.52868,-6.09828,-2.88052,-4.85665,-1.696,-2.5995,0.179026,-3.35161,-0.366832,-0.803536
65.224852608,-196.423,15.9692,13.0326,13.0683,-11.8888,5.16876,-5.34071,5.31044,-6.10236,3.99528,-6.07407,1.76502,-0.468839,-0.0786987,-4.46158,2.03855,-6.00888,-1.26587,-4.09262,1.43614,-2.62544
65.248072562,-179.14,-2.57422,16.2147,17.615,-16.5469,1.85506,-2.53073,2.59531,-4.49775,7.24636,-3.42193,0.418719,-2.71024,6.01499,0.872798,1.97756,-3.94011,-0.145343,-5.36937,0.272267,-1.44511
65.271292517,-183.86,2.1014,19.2577,19.9706,-18.8424,6.03369,-5.514,4.84406,-7.46433,5.23853,-6.05741,-0.299631,-0.740373,5.02337,0.472782,4.05539,-6.26134,-0.965585,-5.90444,-0.00672734,-1.99882
65.294512472,-186.259,2.92228,15.6579,23.0681,-16.9912,5.95727,-7.5405,5.32147,-9.38407,4.78248,-5.47854,1.33985,-1.71098,8.00277,-3.18389,4.90505,-7.30321,-1.70538,-5.70275,1.99506,-3.44875
65.317732426,-184.675,4.42136,15.7825,19.423,-16.7749,1.3396,-5.14271,3.69234,-9.35879,3.84318,-3.7539,0.319547,-1.23706,2.27802,-1.07611,2.62904,-4.9595,-1.27058,-2.50332,1.44599,0.177737
65.340952381,-186.064,2.70039,12.2221,18.9511,-18.5432,0.961728,-8.72644,8.04408,-7.05737,7.92961,-5.39638,0.446773,-2.41474,4.63102,-2.36664,5.31574,-1.51981,1.19418,-1.80296,0.991593,-0.585998
65.364172336,-184.804,3.60484,14.1788,13.2331,-14.4122,-1.52312,-6.55911,11.4872,-10.5354,5.89277,-5.13844,1.44436,-1.97841,6.68098,-1.6608,5.34326,-2.48609,-0.335763,-3.09161,2.86646,-1.52863
65.387392290,-216.217,23.4883,12.9122,4.04611,-5.80858,-0.155782,-9.33595,6.97271,-1.73259,3.44226,-5.61856,0.290088,-1.3899,4.71183,0.747139,4.02549,-2.79745,-1.13106,-4.10884,-0.177062,1.49827
65.410612245,-245.989,43.4727,9.27702,1.048,-4.96619,1.30094,-2.87574,3.45317,-5.85742,5.52618,-4.32241,-0.376631,-2.85714,3.95271,-1.14842,3.23962,-0.605562,1.20794,-2.5624,-0.809666,-1.24312
65.433832200,-258.428,53.1934,3.65597,6.73493,-5.19879,2.54933,-7.23616,6.23713,-4.22357,2.95458,-4.24973,-0.723041,-2.02897,1.28532,0.291987,0.957597,0.957772,-3.14979,0.586422,-5.11048,0.763031
65.457052154,-250.971,47.531,11.4513,3.08763,-4.94534,0.539452,-8.76825,3.82394,-1.79022,4.08472,-6.05553,-2.56583,-3.48631,7.34123,0.0943291,2.46318,-3.08587,0.812679,-0.0807763,0.180201,0.0970642
65.480272109,-242.339,41.7058,15.5735,2.40575,-6.99115,5.89426,-11.9177,6.44771,-4.04135,0.752424,-6.92821,2.97295,-6.06083,4.74679,-4.30861,4.78886,-0.351196,-2.78531,-1.64092,-0.592824,0.807461
65.503492063,-224.543,39.065,11.6252,3.57095,-6.50221,3.68692,-8.73174,5.22894,-7.40524,-2.31794,-5.12471,5.37827,-5.08969,4.26203,-5.12913,5.04528,-4.01524,-1.08934,0.56937,-0.80249,-0.91867
65.526712018,-234.343,41.7026,13.7801,3.53826,-8.43465,6.19094,-12.3654,6.18264,-6.38423,1.14871,-4.01728,5.62542,-5.12299,5.71085,-2.99965,1.81129,-1.66245,-1.90072,0.0373935,-2.61474,-0.152024
65.549931973,-232.979,43.8485,12.7546,7.67273,-10.6716,9.66465,-10.4583,6.01621,-6.5111,3.57221,-4.83332,6.44455,-6.13289,5.08579,-3.09008,0.78491,-2.0842,-2.11958,-0.0438745,-4.09944,2.96184
65.573151927,-230.775,38.8666,9.35221,9.00391,-8.96011,9.68675,-9.98409,7.01424,-4.70074,2.83146,-7.86797,6.17963,-3.57637,7.30978,-2.05258,4.51067,-0.518223,-0.907928,-0.324505,-3.71862,2.38169
65.596371882,-209.092,38.4515,-1.8998,10.804,-11.587,10.9743,-7.27591,5.48059,-6.62583,4.68919,-5.76415,5.75184,-1.85391,3.86481,-3.2195,2.82798,-0.990602,-0.921027,0.347509,-5.82966,-0.11757
65.619591837,-213.604,36.0681,3.31635,12.8855,-13.2601,4.60339,-7.62973,6.5644,-8.10939,4.36305,-4.2815,6.96993,-3.96172,7.14191,-4.71769,-0.487438,-3.11054,-0.654759,-0.545506,-3.69241,-0.575312
65.642811791,-217.989,38.2579,4.64558,7.3012,-15.7783,5.38935,-9.33578,6.44764,-6.01258,3.47644,-4.07531,8.71655,-3.84262,4.88556,-4.00983,3.21892,-2.33146,1.13282,1.06916,-3.69751,1.07204
65.666031746,-225.509,41.7462,9.4353,4.71285,-13.4995,5.97097,-10.1866,8.83957,-6.31283,-0.169148,-0.709532,7.43469,-5.27594,6.19709,-4.7056,2.89675,-2.77815,-0.114,2.71593,-2.57069,-0.438944
65.689251701,-224.937,43.1842,12.4684,4.62489,-12.6846,6.64189,-9.82689,9.80958,-6.30818,-1.71109,-1.11087,10.3665,-8.20356,6.22825,-5.7608,2.31039,-1.80458,0.612505,-0.756427,-2.50758,0.290505
65.712471655,-224.338,40.7101,12.6613,3.09242,-13.2986,7.80619,-7.98001,7.97738,-4.00845,-2.15154,-2.58401,10.3056,-6.37711,6.63062,-3.79179,1.88188,-4.7186,2.28113,-1.67245,-2.26305,-1.40691
65.735691610,-226.999,39.2632,13.3023,3.17314,-13.0615,5.92578,-9.73371,8.88738,-3.71795,-1.00571,-3.21388,10.0107,-5.75131,6.56597,-4.8786,3.06315,-4.6379,1.81886,1.33439,-2.1657,-0.938064
65.758911565,-223.667,35.6133,14.1267,2.76247,-9.96925,4.90178,-9.53075,6.70994,-3.1979,-2.47599,-6.93789,9.69621,-7.29364,4.64505,-1.66791,0.599562,-5.80544,2.56876,0.829005,-1.92568,-1.3655
65.782131519,-226.578,33.3238,13.8492,1.96991,-9.50047,7.97958,-12.2003,6.68374,-3.17284,-6.52148,-7.74346,7.82068,-9.27585,3.85105,-4.50476,3.76225,-5.96869,3.0604,-1.25009,-1.22651,-2.14926
65.805351474,-227.195,35.1044,16.4009,0.87143,-8.3701,7.81682,-9.82745,5.16734,-3.06804,-6.25154,-7.60723,8.39755,-9.0777,6.18354,-4.80285,1.39862,-6.67102,1.87146,-0.816997,-0.840403,-1.29829
65.828571429,-229.347,31.6945,17.2393,4.33819,-4.52759,9.77814,-9.79075,7.37773,-4.28069,-5.852,-6.19588,11.3163,-9.71853,3.76129,-4.93009,5.12109,-6.11136,2.72177,-2.36842,-0.324511,-1.22753
65.851791383,-226.125,33.9534,15.1649,3.46811,-6.43787,9.61496,-8.2375,8.21516,-2.98675,-1.80812,-5.17741,9.81589,-7.91949,7.56097,-6.11451,4.73603,-7.64802,1.43281,-0.837792,-1.06585,-0.869016
65.875011338,-226.834,32.7984,18.8584,5.45913,-6.8076,10.0643,-9.54648,6.50316,-0.659578,-3.02929,-9.15531,9.87492,-5.5644,5.9002,-3.99564,5.71909,-7.76539,-0.3967,-4.33543,0.327266,0.283935
65.898231293,-228.357,34.5421,19.5875,1.06922,-9.69385,7.68806,-9.02564,4.75239,-2.38122,-1.22301,-7.33711,11.2178,-4.61906,3.85494,-4.77333,2.365,-5.55056,2.82294,-4.37024,0.845584,0.505042
65.921451247,-229.171,32.3669,14.752,2.46593,-10.6496,11.542,-10.9396,5.96024,-1.90436,-1.66764,-7.37251,7.87244,-5.4165,1.21575,-7.58647,1.64786,-5.3984,3.88009,-3.45656,-0.824876,-0.790765
65.944671202,-237.308,36.5128,15.3946,3.43388,-10.7863,13.11,-11.8151,3.52108,-4.40346,-1.48604,-9.05438,9.36694,-4.80898,1.80252,-5.51968,-1.66995,-7.86978,0.670433,-0.771915,-0.342957,3.42519
65.967891156,-232.443,36.5662,11.8261,3.67528,-10.3961,8.77015,-9.60563,4.85941,-3.61612,0.954463,-6.24976,5.43796,-6.99144,3.7421,-6.38604,2.97882,-6.29239,2.6249,0.0239881,-0.550372,0.0590219
