TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.487619048,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.510839002,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.534058957,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.557278912,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.580498866,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.603718821,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.626938776,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.650158730,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.673378685,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.696598639,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.719818594,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.743038549,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.766258503,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.789478458,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.812698413,-3840.62,-1.7053e-13,7.10543e-14,-9.9476e-14,2.13163e-13,-2.41585e-13,2.70006e-13,-1.27898e-13,1.42109e-13,-7.53175e-13,1.27898e-13,6.96332e-13,2.84217e-14,-4.40536e-13,3.2685e-13,-6.25278e-13,1.42109e-13,-2.55795e-13,-6.96332e-13,1.98952e-13,-2.28795e-12
0.835918367,-1122.37,-27.1,5.26543,7.15963,9.68249,-0.111914,-6.3346,-9.37536,0.909484,5.60814,1.57643,-2.07171,1.5167,-1.24218,-3.81089,2.52433,1.93742,-2.00324,2.72967,-1.41889,-0.900037
0.859138322,-476.58,-16.8879,10.1409,2.63371,-1.29819,2.06307,-0.0786555,-0.865558,-3.19332,0.986995,-0.822192,1.83684,1.33733,0.272858,1.73301,0.405679,0.327895,1.59213,-1.61372,0.00976112,-0.0692287
0.882358277,-477.512,-12.1008,7.57823,0.500672,-6.07441,4.1855,4.02298,4.49993,-0.051919,2.60475,2.35878,-0.223765,-0.383552,-0.814492,-0.729167,-0.66953,1.39004,0.0414604,-0.0993323,-1.22896,-0.074789
0.905578231,-480.105,-15.61,8.57266,0.0456494,0.761398,4.32982,-5.22906,-4.03125,-6.60174,0.357428,6.59214,4.3512,2.65847,-1.78953,-1.7798,2.1751,-0.896652,-2.13293,0.796617,1.88456,4.07221
0.928798186,-477.2,-17.7757,7.81012,-0.338002,-1.54252,8.0762,3.51702,-0.72765,-2.3717,-2.26922,-1.15755,0.670036,2.39856,-0.665224,0.139214,-0.711502,-0.886507,0.628477,0.679612,2.26886,2.85472
0.952018141,-471.511,-22.3448,6.45733,7.2367,-4.46001,-1.38802,4.29599,4.52182,-0.84463,-1.62134,3.27696,3.47517,-1.72152,-1.02747,0.0696459,3.64039,0.616773,-0.419499,1.54157,2.09179,0.878973
0.975238095,-457.315,-15.5059,9.97833,2.27627,-1.8654,2.9333,1.07539,5.37158,3.02188,1.95452,2.55303,6.66039,1.70484,1.4006,3.68858,8.8034,2.05212,-1.4333,-2.16739,1.23742,3.62443
0.998458050,-466.548,-9.60625,14.345,5.42647,0.458324,3.12303,4.35482,5.1313,1.29971,5.41129,3.72252,4.11124,5.50818,3.08259,1.86912,0.578006,0.351028,0.983615,2.92361,1.32002,-0.176345
1.021678005,-460.938,-10.1852,13.592,5.81271,3.1439,9.00121,5.69297,3.17181,1.73901,1.91587,0.907457,2.21284,2.58634,3.72829,0.342346,3.59312,3.14108,-0.278105,-0.765883,1.73363,0.414322
1.044897959,-457.11,-7.33116,15.1844,4.94663,1.12667,5.88202,4.12132,1.06627,2.34591,1.49461,1.78889,2.14326,2.05791,0.456121,-0.198306,4.2804,2.6573,-0.0283121,2.37143,1.17146,1.49214
1.068117914,-460.83,-5.53216,16.7451,3.11031,-0.70358,6.53401,2.47296,2.8319,2.82872,5.03418,4.59679,6.47072,3.93597,-0.786918,-0.361909,2.74073,-1.59304,0.0232054,3.12918,-1.56677,1.04839
1.091337868,-454.585,-11.5399,17.0047,5.72984,-2.34183,8.20098,3.62952,4.90064,4.44181,7.79744,3.19458,3.89706,2.708,-0.177062,3.21735,3.26505,-0.340495,-3.02833,0.184507,0.9367,0.818929
1.114557823,-455.336,-4.57046,13.2279,3.81702,0.515685,5.46106,3.39114,5.05959,3.09323,4.59155,2.84192,2.9693,3.04788,4.11701,3.44349,-0.124489,2.19513,2.46193,3.48625,2.13278,0.0974986
1.137777778,-455.573,-5.70802,11.4846,3.602,4.19568,9.66655,5.51327,1.30367,4.23901,6.30188,2.11175,2.62881,5.48319,1.84842,0.0152348,-0.322835,-0.353841,-0.736065,1.24473,3.46196,0.938634
1.160997732,-458.212,-8.41278,13.1075,5.49869,-0.149259,6.63586,6.95932,7.48437,5.14689,3.71905,1.41758,4.86108,2.61306,1.67754,6.32189,6.54534,1.17564,0.587705,1.05537,1.40587,-0.750019
1.184217687,-452.695,-10.0262,10.8679,9.43782,2.95038,6.2398,4.0947,6.44202,6.62041,4.16202,4.77535,3.2869,0.0580267,0.945924,5.99062,3.95984,1.61128,1.61081,2.14228,-0.881416,1.13594
1.207437642,-454.26,-7.49547,13.4286,4.10525,1.64956,7.57152,6.10496,3.50604,1.93659,4.39239,3.14073,7.08236,5.36425,3.76211,3.29092,5.13177,3.0635,1.36534,3.46057,1.0839,0.750051
1.230657596,-457.59,-4.93249,12.5913,8.97761,4.24611,7.75727,5.85504,4.50864,2.99606,7.3329,3.2211,2.30753,1.77039,0.629326,2.3796,2.79026,3.89542,0.253257,0.875727,-0.122345,2.92273
1.253877551,-451.075,-8.23371,14.0584,9.04816,0.0044678,5.23873,6.0987,7.5521,3.68678,5.65204,3.43032,3.63659,6.9616,5.4823,3.87834,3.10897,0.615999,-1.7191,-1.21425,-0.917649,0.0994892
1.277097506,-453.711,-4.4357,14.3689,4.66339,5.77936,9.7417,6.5168,3.57534,3.36496,6.65689,0.15937,0.446167,5.29342,4.84042,2.0516,2.64989,2.04314,0.506764,1.00225,-1.21414,0.637471
1.300317460,-444.253,-4.28493,14.3979,9.9065,3.15418,6.42327,5.23692,3.29236,4.50048,4.62976,-0.794176,1.05218,1.33931,1.32544,3.35031,3.6693,1.95087,1.08501,2.28364,0.434433,1.37741
1.323537415,-442.172,-0.372805,16.0539,7.70528,-0.0279221,6.85133,5.55547,1.12147,0.0756236,4.78573,1.18612,1.88462,2.97515,1.6689,4.40917,1.32871,0.056152,0.951199,4.15634,0.424049,2.1355
1.346757370,-445.39,-1.10025,16.9532,6.06372,0.910779,7.86719,6.03783,3.05537,0.759217,6.23711,1.76817,0.542527,1.08887,-0.594464,3.67441,3.65395,2.22146,0.126549,0.660375,1.79548,1.77681
1.369977324,-443.287,-2.39686,19.5159,6.34789,-0.550137,8.4242,3.89889,0.222926,1.12332,5.52494,-1.08983,-1.58981,0.236548,5.894,4.56696,2.31941,2.60828,4.08806,4.62353,1.87106,2.31144
1.393197279,-444.656,2.73031,15.5462,3.83635,4.75489,7.78915,2.83473,2.49037,1.45039,2.3822,-1.54241,-1.0252,1.71099,0.771225,2.48992,3.23638,3.07093,1.9328,5.91982,1.80709,1.36677
1.416417234,-443.564,-2.35854,15.3892,6.02087,1.42431,10.2504,4.13697,2.85918,-0.423844,3.21751,-1.86292,-0.603488,3.49485,2.69684,2.35284,4.27441,2.63332,1.93686,2.57487,3.5423,6.46236
1.439637188,-439.051,-2.89326,13.2564,4.55573,3.50305,6.38471,3.2891,2.59446,0.663021,5.22375,-0.0286709,-0.378588,3.58731,2.94467,3.46703,3.16826,2.9271,2.04086,2.47541,3.25498,0.268128
1.462857143,-439.809,-2.87252,13.0141,3.72402,0.16622,4.91741,5.24418,4.40932,3.41418,4.39955,-1.20404,-1.42417,1.36985,4.46157,2.67276,3.83646,1.25967,1.96929,1.8357,0.0618848,0.701805
1.486077098,-443.112,-1.20743,13.1941,6.07955,2.63092,4.10621,-2.15174,1.42063,2.5693,4.76593,0.365636,1.9989,4.81088,4.40055,3.81751,4.95544,-1.86131,-3.42334,1.72091,1.95869,0.636941
1.509297052,-436.7,-6.01331,10.0825,2.2678,1.6127,5.79576,2.79191,3.13322,1.90805,5.92666,1.27585,0.355557,4.50546,5.62945,2.01735,4.13692,1.51179,-0.164583,-1.27003,1.81054,1.69326
1.532517007,-432.604,-4.56669,15.7338,5.4519,1.24584,3.82261,-0.0481021,-0.827009,-1.2716,4.98334,1.59525,-1.10298,2.02123,3.81382,2.24539,3.92146,2.57421,2.421,-0.135824,-1.11396,1.44473
1.555736961,-434.563,0.961947,14.7775,3.782,1.1161,7.13246,2.83296,-2.6789,-2.11174,0.641598,-0.835241,-1.17736,2.00644,6.13099,2.42192,1.9502,0.933319,-1.26165,1.35551,2.08936,2.50214
1.578956916,-439.385,2.03287,14.2628,3.60179,3.62174,7.76311,4.19555,0.797244,1.24506,3.21381,-1.03167,-3.20216,-0.252459,3.72422,3.36931,2.4339,3.00372,3.16835,1.99276,2.15847,2.0918
1.602176871,-435.851,4.36555,12.2011,5.29006,4.34288,7.04011,3.09995,2.28264,-1.70455,3.81774,-3.9372,0.308138,3.63968,2.02299,0.634277,2.39753,4.74074,0.989711,1.26674,2.75015,2.94092
1.625396825,-434.76,1.77909,16.3041,5.08819,3.10579,11.4165,5.16723,1.8501,-1.32562,3.933,-0.978414,-2.12598,-0.409324,0.812011,2.60951,1.78902,1.56,2.92663,5.11621,1.95837,0.362279
1.648616780,-433.438,4.80468,14.4286,5.57487,2.12734,7.00616,3.48317,3.93511,2.30381,4.06566,-3.1964,0.583,0.696069,2.90655,3.81936,4.44444,1.86463,1.36227,2.68683,-0.513995,-1.62752
1.671836735,-432.838,-0.509969,15.466,7.68507,4.53784,6.90849,4.60585,5.29456,4.30524,2.97598,-1.72486,-0.424203,-0.319395,1.40392,4.30814,4.56618,4.56505,2.7248,2.06858,0.344227,0.704716
1.695056689,-430.213,4.15624,16.3386,4.72794,4.74527,8.67477,1.11239,4.14402,0.143676,3.61047,-0.813156,0.619691,2.48907,1.18735,1.94732,2.87805,3.1648,2.41179,4.78195,0.317316,-0.179768
1.718276644,-430.516,6.871,18.1695,2.496,4.09355,10.8669,3.24083,0.539176,-0.177549,1.76801,-3.63557,-0.143919,5.90936,5.15369,2.55663,2.26912,2.56931,2.92516,1.12134,2.94473,0.297697
1.741496599,-426.874,8.01913,19.9618,4.95613,0.719851,11.1963,3.04148,1.511,-1.65123,0.852368,-5.53289,0.382926,5.16721,4.01856,4.63182,5.0174,1.54442,0.368211,2.38744,-0.166386,1.79208
1.764716553,-423.557,6.69236,15.9647,7.42561,4.75682,8.43005,1.9354,-0.0919033,0.713702,3.75113,-1.57298,-1.56434,2.56982,3.39014,1.95266,4.03544,3.13041,-0.143954,2.12822,1.61679,2.59345
1.787936508,-426.766,10.7431,19.4228,3.63498,-1.05194,8.64382,3.17643,2.06721,2.38421,4.86647,-3.40244,-2.07761,2.38395,1.89796,2.88657,4.14804,3.8149,1.96149,3.13171,3.17982,2.50363
1.811156463,-424.185,6.91184,18.1019,4.19325,3.55109,8.63808,5.96846,1.69987,-1.09451,3.21054,-1.30662,-0.430531,3.93822,3.14427,1.64944,3.57513,3.12636,-0.31882,0.208038,4.70734,1.66211
1.834376417,-422.815,10.1515,18.9014,3.17651,-0.263355,9.5163,0.718895,-1.05662,5.07349,3.24943,-3.39657,1.7937,5.20826,3.61044,4.75894,5.1361,3.07294,1.39163,0.30804,0.466312,-1.04372
1.857596372,-422.518,10.9491,13.5621,7.13487,2.17764,6.9736,2.58391,2.33965,-1.42122,3.89544,-1.57171,2.26406,5.09757,5.01873,6.01624,1.6421,4.74484,-0.83666,-0.522954,0.975155,1.28277
1.880816327,-416.822,12.7024,17.2234,2.84943,-1.20742,5.06945,3.91695,4.12448,4.02962,4.49451,-1.2678,0.528974,3.56674,3.3263,1.49632,4.68437,1.15063,2.20218,-0.104435,0.588189,1.2427
1.904036281,-421.698,10.4601,19.8645,1.84177,-0.185169,9.53598,6.27013,2.53732,3.47497,3.97934,-3.85461,2.20824,3.4085,4.682,1.02188,1.54245,3.82616,0.830182,1.53255,2.52972,0.891014
1.927256236,-415.727,11.974,13.4699,2.47903,1.35481,8.43066,4.83951,5.35694,1.92519,2.73886,0.0636746,0.286279,2.0154,3.63192,2.49543,3.27226,3.72683,1.66682,3.60413,3.63441,1.97969
1.950476190,-417.407,13.721,15.8315,3.24541,4.19488,8.47282,6.93396,4.296,0.273803,2.65084,-0.776204,-0.652117,-0.718847,1.12846,3.09024,4.86201,3.62744,3.84187,3.67196,-0.284033,-1.21671
1.973696145,-413.93,14.4542,17.7762,1.54133,3.90443,7.59505,2.10785,4.29422,0.939083,2.74932,-4.32833,-0.384086,2.9305,3.17195,4.74293,4.54052,2.38156,1.3843,2.13804,2.91379,0.315773
1.996916100,-408.888,13.9969,18.6091,3.94947,0.595818,7.8919,1.20236,3.60671,0.691138,0.056637,-2.46805,0.467507,3.77625,2.12657,5.89454,4.58845,1.10458,0.0824402,2.93547,3.02474,0.79219
2.020136054,-411.424,15.6614,18.1278,3.25121,4.97029,6.69209,0.970099,2.82997,-0.707297,2.84316,-1.52116,-1.52643,4.13018,4.19931,3.37439,3.38998,1.27795,0.305688,4.7734,1.45053,-0.839713
2.043356009,-412.853,14.9584,15.5222,3.51776,2.42358,9.54625,2.1366,4.00883,1.17914,2.53732,-3.0923,0.64731,3.10492,5.21315,1.33759,3.09413,0.850691,-0.16586,2.66576,4.15047,2.85802
2.066575964,-414.188,17.0336,17.7483,0.518479,2.70684,10.5407,2.72426,1.48921,2.19352,4.4895,-1.91533,-1.06493,3.33272,2.03929,1.64531,2.0286,3.00953,0.0475857,-0.145932,3.29315,1.05258
2.089795918,-411.11,18.7259,13.5739,2.36154,2.31246,10.5771,2.31505,2.25903,0.36649,1.72716,-1.21051,-1.02753,2.79092,2.65658,6.50047,0.866018,0.543826,0.325785,3.04696,-0.150462,2.04321
2.113015873,-411.279,18.6469,16.6883,3.12941,0.0383638,6.03054,2.19861,2.69296,0.370641,4.28399,-1.83337,-2.37526,1.34627,1.74645,4.82067,4.17362,3.42952,0.426088,2.67191,2.73873,3.21757
2.136235828,-403.112,18.7298,16.0553,2.35778,-0.431833,7.96858,2.19103,2.79597,-2.80593,-0.316566,-1.49151,-1.0195,0.240092,2.38218,2.92014,4.30943,2.98534,0.629983,2.02564,1.18107,1.78019
2.159455782,-406.338,17.9962,19.7101,-0.521522,2.88491,6.96174,-0.416292,3.57885,-2.19749,-1.18076,-4.29543,1.25535,3.05219,1.99683,4.70425,4.24942,1.96201,-0.350736,0.607853,2.9342,3.44387
2.182675737,-404.621,20.5424,18.8002,1.71068,3.84021,2.75058,-1.60281,-1.77573,-3.10014,1.69806,-1.20957,-0.0871402,2.04275,3.50286,3.45129,1.52666,-0.101814,2.69018,1.38347,2.78757,2.46559
2.205895692,-397.529,22.5495,15.3476,1.83533,0.978561,2.4246,-1.68808,2.24874,-1.06595,-0.47604,-4.11698,-2.40615,2.74196,2.58272,3.5281,0.392806,-0.0615281,1.81345,4.68591,3.94973,3.63345
2.229115646,-398.661,24.9352,17.036,-0.800719,0.794594,3.6623,-4.83286,0.551193,-0.542473,1.65405,-4.05969,-3.12828,2.26053,0.292962,3.4125,2.49642,1.33351,0.9789,3.31141,1.65933,1.23906
2.252335601,-400.116,21.6425,14.9354,0.841489,-0.484119,5.23199,-0.946747,1.51062,-3.67184,-0.475115,-3.75845,-3.01366,2.48294,2.1842,4.02471,1.86284,0.0321726,1.91193,3.93232,0.602638,6.76337
