TIME,30.0463,30.3998,30.7617,31.1323,31.512,31.901,32.2998,32.7087,33.128,33.5582,33.9998,34.4531,34.9187,35.397,35.8887,36.3941,36.9141,37.449,37.9998,38.5669,39.1513,39.7536,40.3748,41.0156,41.6772,42.3604,43.0664,43.7963,44.5515,45.3331,46.1426,46.9815,47.8516,48.7544,49.692,50.6664,51.6797,52.7344,53.833,54.9784,56.1736,57.4219,58.7269,60.0927,61.5234,63.024,64.5996,66.256,67.9996,69.8374,71.7773,73.8281,75.9995,78.3026,80.7495,83.3543,86.1328,89.1029,92.2852,95.7031,99.384,103.359,107.666,112.347,117.454,123.047,129.199,135.999,143.555,151.999,161.499,172.266,184.57,198.768,215.332,234.908,258.398,287.109,322.998,369.141,430.664
0.000000000,0.0115207,0,0,0.000739567,0.0666117,0.344861,0.787588,0.787842,0.228789,0.000643592,0,0,0,0.00534077,0.759336,2.35118,1.43387,0.11527,4.10078e-05,0,0,2.53561e-05,0.0661776,0.530962,0.96494,0.672322,0.183671,0.00385179,0,0,6.61e-05,0.097505,1.13763,1.77,0.609745,0.0131561,3.77354e-06,0,0,0.00145727,0.282897,0.82156,0.995461,0.645591,0.107863,0.000301437,0,0,0.000151898,0.160447,1.22402,1.36393,0.29032,0.00307586,0,0,1.8163e-05,0.0426522,0.496231,0.984737,1.03697,0.441246,0.0238538,0,0,0,0.00579373,0.427257,1.76656,1.45412,0.285726,0.00050144,0,0,0.013017,0.102137,0.536245,0.924682,0.694827,0.0952418,2.61237e-05
1.486077098,0.0115207,0,0,0.000739567,0.0669701,0.351841,0.804378,0.804567,0.230395,0.000643592,0,0,0,0.00616009,0.807517,2.54577,1.59363,0.121778,4.10078e-05,0,0,2.53561e-05,0.0665213,0.539055,0.974639,0.683037,0.184727,0.00385179,0,0,6.61e-05,0.0976079,1.1749,1.88427,0.660299,0.0245912,3.77354e-06,0,0,0.00145727,0.286619,0.831927,0.999006,0.649665,0.107863,0.000301437,0,0,0.000151898,0.171519,1.31404,1.5032,0.314148,0.00352444,0,0,1.8163e-05,0.0426534,0.500454,0.99113,1.04079,0.446375,0.0238538,0,0,0,0.00579373,0.432086,1.80279,1.48831,0.291872,0.00100726,0,0,0.013017,0.102408,0.539879,0.926506,0.698177,0.095568,2.61237e-05
2.972154195,0.0115207,0,0,0.000739567,0.0687967,0.393773,0.890037,0.852442,0.232184,0.000643592,0,0,0,0.012338,0.936131,2.9461,1.77601,0.132907,4.10078e-05,0,0,2.53561e-05,0.0691442,0.602795,1.11694,0.743073,0.186148,0.00385179,0,0,0.000724719,0.118643,1.34077,2.20455,0.754491,0.0278959,3.77354e-06,0,0,0.00145727,0.301483,0.919198,1.10513,0.672953,0.107863,0.000301437,0,0,0.000591984,0.215111,1.52672,1.72479,0.347706,0.00442907,0,0,1.8163e-05,0.0426534,0.517426,1.06023,1.12768,0.463593,0.0238538,0,0,0,0.0148763,0.498637,2.06591,1.68279,0.321013,0.00100726,0,0,0.013017,0.103723,0.556971,0.96214,0.730357,0.0972772,2.61237e-05
4.458231293,0.0115207,0,0,0.000739567,0.0687967,0.435097,1.09227,1.00968,0.247907,0.000643592,0,0,0,0.0157257,1.06518,3.42885,2.08098,0.158941,4.10078e-05,0,0,2.53561e-05,0.0691442,0.673048,1.34182,0.860277,0.186148,0.00385179,0,0,0.000724719,0.13766,1.59397,2.68928,0.899732,0.0278959,3.77354e-06,0,0,0.00145727,0.306661,1.07798,1.34781,0.710552,0.107863,0.000301437,0,0,0.000591984,0.25507,1.88659,2.14206,0.393056,0.00442907,0,0,1.8163e-05,0.0426534,0.543124,1.28023,1.3481,0.481479,0.0238538,0,0,0,0.0148763,0.584226,2.48485,1.96514,0.342696,0.00100726,0,0,0.013017,0.103723,0.633963,1.20276,0.840988,0.0997219,2.61237e-05
5.944308390,0.0115207,0,0,0.000739567,0.0687967,0.448385,1.17565,1.04374,0.248659,0.000643592,0,0,0,0.0174946,1.10901,3.67914,2.19467,0.168069,4.10078e-05,0,0,2.53561e-05,0.0691442,0.679816,1.38826,0.880123,0.186148,0.00385179,0,0,0.000724719,0.145643,1.73309,2.92931,0.988711,0.0413657,3.77354e-06,0,0,0.00145727,0.309576,1.17475,1.49692,0.747164,0.107863,0.000301437,0,0,0.000591984,0.258318,2.0382,2.40135,0.490584,0.0102833,0,0,1.8163e-05,0.0426534,0.554083,1.40724,1.45277,0.490097,0.0238538,0,0,0,0.0148763,0.64006,2.85853,2.27823,0.392182,0.00100726,0,0,0.013017,0.103723,0.684217,1.38481,0.913728,0.106061,2.61237e-05
7.430385488,0.0236137,0.00162581,0.00683526,0.00127477,0.0687967,0.448979,1.20577,1.06427,0.250833,0.00118267,0,0,0,0.0247425,1.15391,3.78405,2.23316,0.195382,0.0557176,0.00560021,0.000461677,2.53561e-05,0.0691442,0.691731,1.43194,0.909275,0.187992,0.00385179,0,0,0.000724719,0.148306,1.78587,3.09593,1.06568,0.0576155,0.00369051,0,0,0.00145727,0.309576,1.18136,1.51209,0.762538,0.108932,0.000301437,0,0,0.0027306,0.29999,2.19186,2.52817,0.5044,0.0102833,0,0,1.8163e-05,0.0426534,0.555467,1.42479,1.46999,0.492949,0.023941,0,0,0,0.0151084,0.660958,2.93641,2.32424,0.39479,0.00100726,0,0,0.013017,0.103723,0.687047,1.39829,0.917341,0.106136,2.61237e-05
8.916462585,0.0236137,0.00162581,0.0073888,0.00127477,0.0688865,0.472289,1.27584,1.12574,0.255483,0.00118267,0.000120335,0.00353011,0.0284094,0.0481226,1.21419,4.00856,2.38535,0.197298,0.0557176,0.00560021,0.000461677,2.53561e-05,0.0879594,0.737579,1.5233,0.96433,0.187992,0.00390457,0.00386106,0.002017,0.0423524,0.208877,1.88439,3.27212,1.11417,0.0576155,0.00369051,0.00285129,0.00390161,0.0102475,0.323664,1.23125,1.57628,0.768029,0.112868,0.000936979,0.0051428,0.00977872,0.0497408,0.329887,2.27772,2.62883,0.512424,0.0366449,0.0167581,0.00664279,0.00082858,0.0589891,0.568001,1.46389,1.51158,0.503543,0.0240433,0.00149879,0.00683208,0.0136364,0.0471249,0.681046,3.01709,2.40232,0.446234,0.0460444,0.000182475,0.00305942,0.013017,0.104012,0.715164,1.44273,0.943364,0.119864,0.00938297
10.402539683,0.0236137,0.00162581,0.0073888,0.00127477,0.0688865,0.525715,1.43408,1.20621,0.256968,0.00118267,0.000120335,0.00353011,0.0284094,0.0481226,1.33377,4.33976,2.56502,0.20434,0.0557176,0.00560021,0.000461677,2.53561e-05,0.0879594,0.78749,1.63859,1.0168,0.187992,0.00390457,0.00386106,0.002017,0.0423524,0.209006,2.00723,3.51954,1.20426,0.059403,0.00369051,0.00285129,0.00390161,0.0102475,0.323974,1.28954,1.64881,0.792526,0.112868,0.000936979,0.0051428,0.00977872,0.0497408,0.335607,2.48349,2.88376,0.571003,0.0366449,0.0167581,0.00664279,0.00082858,0.0589891,0.577487,1.55599,1.62187,0.511447,0.0240433,0.00149879,0.00683208,0.0136364,0.0471249,0.752352,3.30966,2.63465,0.468474,0.0460444,0.000182475,0.00305942,0.013017,0.104012,0.755544,1.60653,1.02669,0.121211,0.00938297
11.888616780,0.0236137,0.00162581,0.0073888,0.00127477,0.0688865,0.539079,1.5455,1.28901,0.258574,0.00118267,0.000120335,0.00353011,0.0284094,0.0481226,1.3932,4.65572,2.76065,0.218337,0.0557176,0.00560021,0.000461677,2.53561e-05,0.0879594,0.803051,1.76627,1.08662,0.190188,0.00390457,0.00386106,0.002017,0.0423524,0.2182,2.12382,3.81007,1.30624,0.0644199,0.00369051,0.00285129,0.00390161,0.0102475,0.327963,1.36402,1.74488,0.808443,0.112868,0.000936979,0.0051428,0.00977872,0.0497408,0.358886,2.7247,3.16562,0.630325,0.0366449,0.0167581,0.00664279,0.00082858,0.0589891,0.587757,1.66018,1.71302,0.52402,0.0240433,0.00149879,0.00683208,0.0136364,0.0471249,0.808585,3.62341,2.87475,0.494103,0.0460444,0.000182475,0.00305942,0.013017,0.104012,0.806638,1.73456,1.09591,0.121211,0.00938297
